HCJ,Jin Cheng Jiang,Hechi
HCM,Eil,Eil
HCN,Hengchun,Hengchun
HCQ,Halls Creek,Halls Creek
HCR,Holy Cross,Holy Cross
HCW,Municipal,Cheraw
HCZ,Beihu,Chenzhou
HDB,AAF,Heidelberg
HDD,Hyderabad,Hyderabad
HDE,Brewster Field,Holdrege
HDF,Heringsdorf,Heringsdorf
HDG,Handan,Handan
HDH,Dillingham,Mokuleia
HDK,Kulhudhuffushi,Kulhudhuffushi
HDM,Hamadan,Hamadan
HDN,Yampa Valley,Hayden
HDR,Havadarya,Havadarya
HDS,AFB,Hoedspruit
HDY,International,Hat Yai
HEA,Herat,Herat
HEB,Hinthada,Hinthada
HED,Herendeen Bay,Herendeen Bay
HEE,Thompson-Robbins,Helena-West Helena
HEH,Heho,Heho
HEI,Heide/Buesum,Heide/Buesum
HEK,Heihe,Heihe
HEL,Helsinki-Vantaa,Helsinki
HEM,Helsinki-Malmi,Helsinki
HEO,Haelogo,Haelogo
HER,Nikos Kazantzakis,Irakleion
HES,Municipal,Hermiston
HET,Baita Intl,Hohhot
HEW,Hengdian,Dongyang
HEZ,Adams County,Natchez
HFA,Haifa,Haifa
HFD,Brainard,Hartford
HFE,Xinqiao Intl,Hefei
HFF,Mackall AAF,Camp Mackall
HFN,Hofn,Hornafjordur
HFS,Hagfors,Hagfors
HFT,Hammerfest,Hammerfest
HGA,Egal Intl,Hargeisa
HGD,Hughenden,Hughenden
HGE,Higuerote,Higuerote
HGH,Xiaoshan Intl,Hangzhou
HGL,Duene,Helgoland
HGN,Mae Hong Son,Mae Hong Son
HGO,Korhogo,Korhogo
HGR,Regional,Hagerstown
HGS,Hastings,Freetown
HGU,Kagamuga,Mount Hagen
HGZ,Hog River,Hogatza
HHE,Air Base,Hachinohe
HHH,Hilton Head,Hilton Head Island
HHI,Wheeler AAF,Wahiawa
HHN,Hahn,Frankfurt
HHQ,Hua Hin,Hua Hin
HHR,Municipal,Hawthorne
HHZ,Hikueru,Hikueru
HIA,Lianshui,Huai'an
HIB,Range Regional,Hibbing/Chisholm
HID,Horn Island,Horn Island
HIE,Mount Washington Rgnl,Whitefield
HIF,Hill AFB,Ogden
HIG,Highbury,Highbury
HII,Lake Havasu City,Lake Havasu City
HIJ,Hiroshima Airport,Hiroshima
HIL,Shilabo,Shilabo
HIM,Minneriya,Hingurakgoda
HIN,Sacheon,Jinju
HIO,Hillsboro,Portland
HIP,Headingly,Headingly
HIR,International,Honiara
HIT,Haivaro,Haivaro
HIW,Hiroshimanishi,Hiroshima
HJJ,Zhijiang,Huaihua
HJR,Khajuraho,Khajuraho
HJT,Khujirt,Khujirt
HKA,Municipal,Blytheville
HKB,Healy Lake,Healy Lake
HKD,Hakodate,Hakodate
HKG,International,Hong Kong
HKK,Hokitika,Hokitika
HKN,Hoskins,Hoskins
HKR,Mara North,Maasai Mara
HKS,Hawkins Field,Jackson
HKT,International,Phuket
HKV,Malevo,Haskovo
HKY,Regional,Hickory
HLA,Lanseria International,Johannesburg
HLB,Batesville,Batesville
HLC,Municipal,Hill City
HLD,Dongshan,Hailar
HLE,Saint Helena,Jamestown
HLF,Hultsfred/Vimmerby,Hultsfred/Vimmerby
HLG,Ohio County,Wheeling
HLH,Ulanhot,Ulanhot
HLI,Municipal,Hollister
HLJ,Beidahuang General,Zhaodong
HLL,Hillside,Hillside
HLM,Park Township,Holland
HLN,Regional,Helena
HLP,Halim Perdanakusuma,Jakarta
HLR,Hood AAF,Killeen/Fort Hood
HLS,St Helens,St Helens
HLT,Hamilton,Hamilton
HLV,Helenvale,Helenvale
HLW,Hluhluwe,Hluhluwe
HLZ,International,Hamilton
HMA,Khanty-Mansiysk,Khanty-Mansiysk
HMB,International,Sohag
HME,Oued Irara,Hassi Messaoud
HMG,Hermannsburg,Hermannsburg
HMI,Hami,Hami
HMJ,International,Khmelnytskyi
HMN,Holloman AFB,Alamogordo
HMO,I.Pesqueira Garcia,Hermosillo
HMR,Stafsberg,Hamar
HMS,Haji Muhammad Sidik,Muara Teweh
HMT,Ryan,Hemet
HMV,Hemavan/Tarnaby,Hemavan/Tarnaby
HMY,Seosan,Seosan
HNA,Hanamaki,Hanamaki
HNB,Huntingburg,Huntingburg
HNC,Billy Mitchell,Hatteras
HND,Tokyo Intl (Haneda),Tokyo
HNH,Hoonah,Hoonah
HNI,Heiweni,Heiweni
HNL,Daniel K. Inouye Intl,Honolulu
HNM,Hana,Hana
HNN,Honinabi,Honinabi
HNS,Haines,Haines
HNY,Bajialing,Hengyang
HOA,Hola,Hola
HOB,Lea County Regional,Hobbs
HOC,Komako,Komako
HOD,International,Hodeidah
HOE,Houeisay,Houeisay
HOF,Al-Ahsa,Hofuf
HOG,Frank Pais Intl,Holguin
HOH,Airport,Hohenems/Dornbirn
HOI,Hao,Hao
HOK,Hooker Creek,Lajamanu
HOM,Homer,Homer
HON,Regional,Huron
HOO,Nhon Co,Quang Duc
HOP,Campbell AAF,Hopkinsville
HOQ,Plauen,Hof
HOR,Horta,Horta
HOS,Chos Malal,Chos Malal
HOT,Memorial Field,Hot Springs
HOU,William P. Hobby,Houston
HOV,Hovden,Orsta/Volda
HOX,Homalin,Homalin
HOY,Longhope,Hoy
HPA,Lifuka,Ha'apai
HPB,Hooper Bay,Hooper Bay
HPE,Hopevale,Hopevale
HPG,Hongping,Shennongjia
HPH,Cat Bi Intl,Haiphong
HPN,Westchester County,White Plains
HPT,Municipal,Hampton
HPV,Princeville,Hanalei
HPY,Baytown,Baytown
HQM,Bowerman,Hoquiam/Aberdeen
HRB,Taiping Intl,Harbin
HRC,Sary Su,Zhayrem
HRE,R.G. Mugabe Intl,Harare
HRF,Hoarafushi,Hoarafushi
HRG,International,Hurghada
HRI,Mattala Rajapaksa Intl,Hambantota
HRK,Osnova Intl,Kharkiv
HRL,Valley International,Harlingen
HRM,Tilrempt,Hassi R'mel
HRO,Boone County,Harrison
HRR,La Herrera,La Herrera
HRS,Harrismith,Harrismith
HRT,Linton-on-Ouse RAF,Harrogate
HRY,Henbury,Henbury
HRZ,Walter Bundchen,Horizontina
HSA,Turkistan Internationa,Turkistan
HSB,Raleigh,Harrisburg
HSC,Danxia,Shaoguan
HSF,SUIFENHE DONGNING,SUIFENHE
HSG,Saga,Saga
HSH,Henderson Executive,Las Vegas
HSI,Municipal,Hastings
HSJ,Shangjie,Zhengzhou
HSK,Pirineos,Huesca
HSL,Huslia,Huslia
HSM,Horsham,Horsham
HSN,Putuoshan,Zhoushan
HSP,Ingalls Field,Hot Springs
HSS,Hisar,Hisar
HST,ARB,Homestead
HSV,Intl-Carl T.Jones Fld,Huntsville
HSZ,Hsinchu,Hsinchu
HTA,Kadala,Chita
HTG,Khatanga,Khatanga
HTH,Industrial,Hawthorne
HTI,Great Barrier Reef,Hamilton Island
HTL,Roscommon County,Houghton Lake
HTM,Khatgal,Khatgal
HTN,Hotan,Hotan
HTO,East Hampton,East Hampton
HTR,Hateruma,Hateruma
HTS,Tri-State,Huntington
HTT,Huatugou,Huatugou
HTU,Hopetoun,Hopetoun
HTV,Bruce Brothers Rgnl,Huntsville
HTW,Lawrence Co. Airpark,Chesapeake
HTY,Hatay,Hatay
HTZ,Hato Corozal,Hato Corozal
HUA,Redstone AAF,Huntsville
HUB,Humbert River,Humbert River
HUC,Humacao,Humacao
HUD,Municipal,Humboldt
HUE,Humera,Humera
HUF,Intl (Hulman Field),Terre Haute
HUG,Huehuetenango,Huehuetenango
HUH,Fare,Huahine
HUI,Phu Bai Intl,Hue
HUJ,Stan Stamper Municipal,Hugo
HUK,Hukuntsi,Hukuntsi
HUL,International,Houlton
HUM,Terrebonne,Houma
HUN,Hualien,Hualien
HUO,Huolinhe,Huolinguole
HUQ,Hon,Hon
HUS,Hughes,Hughes
HUT,Municipal,Hutchinson
HUU,David F. Fernandini,Huanuco
HUV,Hudiksvall,Hudiksvall
HUW,F.Correa da Cruz,Humaita
HUX,Bahias de Huatulco Int,Huatulco
HUY,Humberside,Humberside
HUZ,Huizhou,Huizhou
HVA,Analalava,Analalava
HVB,Hervey Bay,Hervey Bay
HVD,Khovd,Khovd
HVE,Hanksville,Hanksville
HVG,Valan,Honningsvag
HVK,Holmavik,Holmavik
HVN,Tweed,New Haven
HVR,City-County,Havre
HVS,Regional,Hartsville
HWA,Hawabango,Hawabango
HWD,Executive,Hayward
HWI,Sea Plane Base,Hawk Inlet
HWK,Hawker,Hawker
HWN,Hwange National Park,Hwange National Park
HWO,North Perry,Hollywood
HXD,Delingha,Delingha
HXX,Hay,Hay
HYA,Barnstable Municipal,Hyannis
HYC,Air Park/Booker,High Wycombe
HYD,Rajiv Gandhi Int'l,Hyderabad
HYF,Hayfield,Hayfield
HYG,Sea Plane Base,Hydaburg
HYL,Clark Bay SPB,Hollis
HYN,Luqiao,Taizhou
HYR,Sawyer County,Hayward
HYS,Regional,Hays
HYV,Hyvinkaa,Hyvinkaa
HZA,Heze Mudan,Heze
HZB,Merville-Colonne,Hazebrouck
HZG,Chenggu,Hanzhong
HZH,Liping,Liping
HZK,Husavik,Husavik
HZL,Regional,Hazleton
HZP,Horizon,Fort MacKay
HZU,Chengdu Huaizhou,Chengdu
HZV,Hazyview,Hazyview
IAA,Igarka,Igarka
IAB,McConnell AFB,Wichita
IAD,Dulles Intl,Washington
IAG,International,Niagara Falls
IAH,George Bush Intercont.,Houston
IAM,Zarzaitine,In Amenas
IAN,Bob Baker Memorial,Kiana
IAO,Sayak,Del Carmen (Siargao)
IAQ,Bahregan,Bahregan
IAR,Tunoshna,Yaroslavl
IAS,Iasi,Iasi
IAU,Iaura,Iaura
IBA,Ibadan,Ibadan
IBB,General Villamil,Isabela Island
IBE,Perales,Ibague
IBI,Iboki,Iboki
IBL,Indigo Bay Lodge,Indigo Bay Lodge
IBM,Iron Bridge,Iron Bridge
IBO,Ibo,Ibo
IBP,Iberia,Iberia
IBR,Ibaraki,Ibaraki
IBZ,Ibiza,Ibiza
ICA,Icabaru,Icabaru
ICC,A.M. Salazar Marcano,Isla de Coche
ICI,Cicia Island,Cicia Island
ICK,Majoor Henry Fernandes,Nieuw Nickerie
ICL,Schenck Field,Clarinda
ICN,Incheon International,Seoul
ICO,Sicogon Island,Sicogon Island
ICS,Cascade,Cascade
ICT,Dwight D. Eisenhower,Wichita
ICY,Icy Bay,Icy Bay
IDA,Regional,Idaho Falls
IDB,Idre,Idre
IDC,Chilonzuine Island,Chilonzuine Island
IDF,Idiofa,Idiofa
IDG,Municipal,Ida Grove
IDH,Idaho County,Grangeville
IDI,Indiana County,Indiana
IDK,Indulkana,Indulkana
IDN,Indagen,Indagen
IDO,Santa Isabel Do Morro,Santa Isabel do Morro
IDP,Municipal,Independence
IDR,Devi Ahilya Bai Holkar,Indore
IDY,Ile d'Yeu,Ile d'Yeu
IEG,Babimost,Zielona Gora
IEJ,Iejima,Iejima
IES,Goehlis,Riesa
IEV,Zhuliany Intl,Kyiv
IFA,Municipal,Iowa Falls
IFF,Iffley,Iffley
IFH,Hesa,Hesa
IFJ,Isafjordur,Isafjordur
IFL,Innisfail,Innisfail
IFN,Shahid Beheshti Intl,Esfahan
IFO,International,Ivano-Frankivsk
IFP,Laughlin/Bullhead Intl,Bullhead City
IFU,Ifuru,Ifuru
IGA,Matthew Town,Inagua
IGB,Ingeniero Jacobacci,Ingeniero Jacobacci
IGD,Igdir,Igdir
IGE,Tchongorove,Iguela
IGG,Igiugig,Igiugig
IGH,Ingham,Ingham
IGL,Cigli AB,Izmir
IGM,Kingman,Kingman
IGN,Maria Cristina,Iligan
IGO,Jaime Ortis Betancur,Chigorodo
IGR,Cataratas del Iguazu,Iguazu
IGS,Manching,Ingolstadt
IGT,Sleptsovskaya,Nazran
IGU,Cataratas Intl,Foz do Iguacu
IHC,Inhaca,Inhaca
IHN,Qishn,Qishn
IHO,Ihosy,Ihosy
IHR,Iranshahr,Iranshahr
IHU,Ihu,Ihu
IIA,Inishmaan,Inishmaan
IIL,Ilam,Ilam
IIS,Nissan Island,Nissan Island
IJK,Izhevsk,Izhevsk
IJU,J.Batista Bos Filho,Ijui
IJX,Municipal,Jacksonville
IKA,Imam Khomeini Intl,Tehran
IKB,Wilkes County,Wilkesboro
IKI,Iki,Iki
IKK,Greater Kankakee,Kankakee
IKL,Ikela,Ikela
IKO,Air Station,Nikolski
IKP,Inkerman,Inkerman
IKS,Tiksi,Tiksi
IKT,Irkutsk,Irkutsk
IKU,Issyk-Kul,Tamchy
ILA,Illaga,Illaga
ILD,Alguaire,Lleida
ILE,Skylark Field,Killeen/Fort Hood
ILF,Ilford,Ilford
ILG,New Castle,Wilmington
ILH,Illesheim,Illesheim
ILI,Iliamna,Iliamna
ILK,Ilaka Atsinanana,Ilaka Atsinanana
ILL,Municipal,Willmar
ILM,International,Wilmington
ILN,Air Park,Wilmington
ILO,International,Iloilo
ILP,Moue,Ile des Pins
ILQ,Ilo,Ilo
ILR,International,Ilorin
ILS,Ilopango,San Salvador
ILU,Kilaguni,Kilaguni
ILX,Ileg,Ileg
ILY,Islay,Islay
ILZ,Zilina,Zilina
IMA,Iamalele,Iamalele
IMB,Imbaimadai,Imbaimadai
IMD,Imonda,Imonda
IMF,Imphal,Imphal
IMG,Inhaminga,Inhaminga
IMI,Ine Island,Ine Island
IMK,Simikot,Simikot
IML,Municipal,Imperial
IMM,Regional,Immokalee
IMN,Imane,Imane
IMO,Zemio,Zemio
IMP,Renato Moreira,Imperatriz
IMQ,Maku,Maku
IMT,Ford,Iron Mountain/Kingsfd.
INA,Inta,Inta
INB,Independence,Independence
INC,Hedong,Yinchuan
IND,International,Indianapolis
INE,Chinde,Chinde
INF,In Guezzam,In Guezzam
INH,Inhambane,Inhambane
INI,Konstantin Veliki,Nis
INJ,Injune,Injune
INK,Winkler County,Wink
INL,Falls International,International Falls
INM,Innamincka,Innamincka
INN,Airport,Innsbruck
INO,Inongo,Inongo
INQ,Inisheer,Inisheer
INS,Creech AFB,Indian Springs
INT,Smith Reynolds,Winston-Salem
INU,International,Nauru Island
INV,Airport,Inverness
INW,Lindbergh Regional,Winslow
INX,Inanwatan,Inanwatan
INY,Inyati,Inyati
INZ,In Salah,In Salah
IOA,King Pyrros,Ioannina
IOK,Iokea,Iokea
IOM,Ronaldsway,Isle of Man
ION,Impfondo,Impfondo
IOP,Ioma,Ioma
IOR,Kilronan,Inishmore
IOS,Jorge Amado,Ilheus
IOW,Municipal,Iowa City
IPA,Ipota,Ipota
IPC,Mataveri Intl,Easter Island
IPE,Ipil,Ipil
IPG,Ipiranga,Ipiranga
IPH,Sultan Azlan Shah,Ipoh
IPI,San Luis,Ipiales
IPL,Imperial County,Imperial/El Centro
IPN,Usiminas,Ipatinga
IPT,Regional,Williamsport
IPU,Ipiau,Ipiau
IPZ,San Isidro del General,San Isidro
IQA,Air Base,Al Asad
IQM,Qiemo,Qiemo
IQN,Qingyang,Qingyang
IQQ,Diego Aracena,Iquique
IQT,F.Secada Vignetta,Iquitos
IRA,Kirakira,Kirakira
IRB,Municipal,Iraan
IRC,Circle City,Circle
IRD,Ishurdi,Ishurdi
IRE,Irece,Irece
IRG,Lockhart River,Lockhart River
IRI,Iringa,Iringa
IRJ,Captain V.A. Almonacid,La Rioja
IRK,Regional,Kirksville
IRM,Igrim,Igrim
IRN,Iriona,Iriona
IRO,Birao,Birao
IRP,Matari,Isiro
IRS,Kirsch Municipal,Sturgis
IRU,SPB,Iranamadu
IRZ,Tapuruquara,Santa Isabel Rio Negro
ISA,Mount Isa,Mount Isa
ISB,International,Islamabad
ISC,St Mary's,Isles of Scilly
ISD,Iscuande,Iscuande
ISE,Suleyman Demirel,Isparta
ISG,New Ishigaki,Ishigaki
ISI,Isisford,Isisford
ISJ,Isla Mujeres,Isla Mujeres
ISK,Ozar,Nasik
ISL,Ataturk,Istanbul
ISM,Kissimmee Gateway,Orlando
ISN,Sloulin Field Intl,Williston
ISO,Regional Jetport,Kinston
ISP,Long Island MacArthur,Islip
ISQ,Schoolcraft County,Manistique
ISS,Wiscasset,Wiscasset
IST,Istanbul Airport,Istanbul
ISU,International,Sulaymaniyah
ISW,South Wood County,Wisconsin Rapids
ITA,Itacoatiara,Itacoatiara
ITB,Itaituba,Itaituba
ITE,Itubera,Itubera
ITH,Tompkins Regional,Ithaca
ITI,Fazenda Americana,Itambacuri
ITK,Itokama,Itokama
ITM,Osaka Intl (Itami),Osaka
ITN,Itabuna,Itabuna
ITO,International,Hilo
ITP,Itaperuna,Itaperuna
ITQ,Itaqui,Itaqui
ITR,F.Vilela do Amaral,Itumbiara
ITU,Iturup,Iturup Island
IUE,International,Niue Island
IUL,Ilu,Ilu
IUP,Apui,Apui
IUS,Inus,Inus
IVA,Ampampamena,Ambanja
IVC,Invercargill,Invercargill
IVG,Dolac,Berane
IVI,Viveros Island,Viveros Island
IVL,Ivalo,Ivalo
IVO,Chivolo,Chivolo
IVR,Inverell,Inverell
IVW,Inverway,Inverway
IWA,Yuzhny,Ivanovo
IWD,Gogebic-Iron County,Ironwood
IWJ,Iwami,Masuda
IWK,Iwakuni,Iwakuni
IWO,Iwoto (Iwo Jima),Iwoto (Iwo Jima)
IWS,West Houston,Houston
IXA,Agartala,Agartala
IXB,Bagdogra,Bagdogra
IXC,Chandigarh,Chandigarh
IXD,Allahabad,Allahabad
IXE,Mangalore,Mangalore
IXG,Sambre,Belgaum
IXH,Kailashahar,Kailashahar
IXI,Lilabari,Lilabari
IXJ,Satwari,Jammu
IXK,Keshod,Keshod
IXL,Kushok Bakula Rimpoche,Leh
IXM,Madurai,Madurai
IXN,Khowai,Khowai
IXP,Pathankot,Pathankot
IXQ,Kamalpur,Kamalpur
IXR,Birsa Munda,Ranchi
IXS,Kumbhirgram,Silchar
IXT,Pasighat,Pasighat
IXU,Aurangabad,Aurangabad
IXV,Along,Along
IXW,Sonari,Jamshedpur
IXX,Bidar,Bidar
IXY,Kandla,Kandla
IXZ,Veer Savarkar Intl,Port Blair
IYK,Inyokern,Inyokern
IZA,Presidente I. Franco,Juiz de Fora
IZE,EDHF Airport,Itzehoe
IZM,Metropolitan Area,Izmir
IZO,Izumo,Izumo
IZT,Ixtepec,Ixtepec
JAA,Jalalabad,Jalalabad
JAB,Jabiru,Jabiru
JAC,Jackson Hole,Jackson
JAD,Jandakot,Perth
JAE,Shumba,Jaen
JAF,Kankesanturai,Jaffna
JAG,Jacobabad,Jacobabad
JAI,International,Jaipur
JAK,Jacmel,Jacmel
JAL,El Lencero,Jalapa
JAM,Bezmer,Jambol
JAN,Medgar W. Evers Intl,Jackson
JAP,Chacarita,Puntarenas
JAQ,Jacquinot Bay,Jacquinot Bay
JAR,Jahrom,Jahrom
JAS,Jasper County-Bell Fld,Jasper
JAT,Jabot Island,Jabot Island
JAU,Francisco Carle,Jauja
JAV,Ilulissat,Ilulissat
JAX,International,Jacksonville
JBB,Noto Hadinegoro,Jember
JBQ,Dr.Joaquin Balaguer,Santo Domingo
JBR,Municipal,Jonesboro
JBS,Joao Manoel,Sao Borja
JBT,Sea Plane Base,Bethel
JCB,Santa Terezinha,Joacaba
JCI,New Century Aircenter,Kansas City
JCK,Julia Creek,Julia Creek
JCM,Jacobina,Jacobina
JCR,Jacareacanga,Jacareacanga
JCS,Aeroporto De Crateus,Crateus
JCT,Kimble County,Junction
JCY,LBJ Ranch,Johnson City
JDA,Grant County Regional,John Day
JDE,Jiande Qiandaohu,Jiande
JDF,Francisco de Assis,Juiz de Fora
JDG,Jeongseok,Jeongseok
JDH,Jodhpur,Jodhpur
JDN,Jordan,Jordan
JDO,O. Bezerra de Menezes,Juazeiro do Norte
JDR,O. de Almeida Neves,Sao Joao del Rei
JDZ,Luojia,Jingdezhen
JED,King Abdulaziz Intl,Jeddah
JEE,Jeremie,Jeremie
JEF,Memorial,Jefferson City
JEG,Aasiaat,Aasiaat
JEJ,Jeh Island,Jeh Island
JEK,Jeki,Lower Zambezi Nat.Park
JEQ,Jequie,Jequie
JER,Jersey,Jersey
JFK,John F Kennedy Intl,New York
JFN,Northeast Ohio Rgnl,Ashtabula
JFR,Paamiut,Paamiut
JGA,Govardhanpur,Jamnagar
JGB,Jagdalpur,Jagdalpur
JGD,Jiagedaqi,Jiagedaqi
JGN,Jiayuguan,Jiayuguan
JGS,Jinggangshan,Ji'an
JHB,Senai Intl,Johor Bahru
JHF,Sao Paulo Catarina,Sao Roque
JHG,Xishuangbanna Gasa Int,Jinghong
JHL,Albian,Fort MacKay
JHM,Kapalua,Kapalua
JHS,Sisimiut,Sisimiut
JHW,Chautaqua County,Jamestown
JIA,Juina,Juina
JIB,Ambouli Intl,Djibouti
JIC,Jinchuan,Jinchang
JIJ,Jijiga,Jijiga
JIK,Ikaria Island,Ikaria Island
JIL,Ertaizi,Jilin
JIM,Aba Segud,Jimma
JIN,Jinja,Jinja
JIO,Jos Orno Imsula,Tiakur
JIP,Jipijapa,Jipijapa
JIQ,Wulingshan,Qianjiang
JIR,Jiri,Jiri
JIU,Lushan,Jiujiang
JIW,Jiwani,Jiwani
JJA,Jajao,Jajao
JJD,Jericoacoara,Cruz
JJG,Humberto Bortoluzzi,Jaguaruna
JJI,Juanjui,Juanjui
JJM,Mulika Lodge,Meru-Kinna
JJN,Jinjiang,Quanzhou
JKG,Jonkoping,Jonkoping
JKH,Omiros,Chios
JKL,Kalymnos Island,Kalymnos Island
JKR,Janakpur,Janakpur
JKT,Metropolitan Area,Jakarta
JKV,Cherokee County,Jacksonville
JLA,Quartz Creek,Cooper Landing
JLN,Regional,Joplin
JLR,Jabalpur,Jabalpur
JLS,Jales,Jales
JMB,Jamba,Jamba
JMJ,Jingmai,Lancang
JMK,Mykonos,Mykonos
JMO,Jomsom,Jomsom
JMS,Regional,Jamestown
JMU,Dongjiao,Jiamusi
JNA,Januaria,Januaria
JNB,O.R. Tambo Int'l,Johannesburg
JNG,Qufu,Jining
JNI,Junin,Junin
JNJ,Jaaluni,Duqm
JNU,International,Juneau
JNX,Naxos,Naxos
JNZ,Jinzhouwan,Jinzhou
JOE,Joensuu,Joensuu
JOG,Adisutjipto,Yogyakarta
JOH,Port Saint John's,Port Saint John's
JOI,Lauro Carneiro Loyola,Joinville
JOJ,Doris Lake Ice A/P,Hope Bay
JOK,Yoshkar-Ola,Yoshkar-Ola
JOL,Jolo,Jolo
JOM,Njombe,Njombe
JOP,Josephstaal,Josephstaal
JOS,Yakubu Gowon,Jos
JOT,Regional,Joliet
JPA,Castro Pinto Intl,Joao Pessoa
JPE,Paragominas,Paragominas
JPO,Brigadeiro Firmino Ayr,Patos de Paraiba
JPR,Jose Coleto,Ji-Parana
JPY,Paraty,Paraty
JQA,Qaarsut,Qaarsut
JQE,Jaque,Jaque
JRF,Kalaeloa,Kapolei
JRG,Veer Surendra Sai,Jharsuguda
JRH,Rowriah,Jorhat
JRN,Juruena,Juruena
JRO,International,Kilimanjaro
JRS,Jerusalem,Jerusalem
JRT,Juruti,Juruti
JSA,Jaisalmer,Jaisalmer
JSB,Walfrido Salmito de Al,Sao Benedito
JSH,Siteia,Siteia
JSI,Alex. Papadiamantis,Skiathos
JSJ,Jiansanjiang,Jiansanjiang
JSK,Jask,Jask
JSM,Jose de San Martin,Jose de San Martin
JSO,Aerodromo Publico,Sobral
JSR,Jessore,Jessore
JST,John Murtha-Cambria Co,Johnstown
JSU,Maniitsoq,Maniitsoq
JSY,Dimitrios Vikelas,Syros Island
JTA,Pedro Teixeira Castelo,Taua
JTC,Moussa Nakhl Tobias,Bauru
JTI,Jatai,Jatai
JTN,Antonio R. Nogueira Jr,Itanhaem
JTR,Santorini,Thira
JTY,Astypalaia Island,Astypalaia Island
JUA,I. Luiz do Nascimento,Juara
JUB,Juba,Juba
JUH,Jiuhuashan,Chizhou
JUI,Juist,Juist
JUJ,Gobernador H. Guzman,Jujuy
JUL,Inco Mnco Capac Intl,Juliaca
JUM,Jumla,Jumla
JUN,Jundah,Jundah
JUO,Jurado,Jurado
JUR,Jurien Bay,Jurien Bay
JUT,Juticalpa,Juticalpa
JUV,Upernavik,Upernavik
JUZ,Quzhou,Quzhou
JVA,Ankavandra,Ankavandra
JVI,Central Jersey Rgnl,Manville
JVL,Southern Wisconsin Rgn,Janesville
JWA,Jwaneng,Jwaneng
JWN,Zanjan,Zanjan
JWO,Jungwon AB,Chungju
JXA,Xingkaihu,Jixi
JXN,Jackson County,Jackson
JYR,Jiroft,Jiroft
JYV,Jyvaskyla,Jyvaskyla
JZH,Jiuzhai Huanglong,Jiuzhaigou
KAA,Kasama,Kasama
KAB,Kariba,Kariba
KAC,Kamishly,Kamishly
KAD,Kaduna,Kaduna
KAE,Sea Plane Base,Kake
KAF,Karato,Karato
KAG,Air Base,Gangneung
KAI,Kaieteur,Kaieteur
KAJ,Kajaani,Kajaani
KAK,Kar,Kar
KAL,Kaltag,Kaltag
KAM,Kamaran Island,Kamaran Island
KAN,Mallam Aminu Kano Intl,Kano
KAO,Kuusamo,Kuusamo
KAP,Kapanga,Kapanga
KAQ,Kamulai,Kamulai
KAR,Kamarang,Kamarang
KAS,Karasburg,Karasburg
KAT,Kaitaia,Kaitaia
KAU,Kauhava,Kauhava
KAV,Kanavayen,Kanavayen
KAW,Kawthaung,Kawthaung
KAX,Kalbarri,Kalbarri
KAY,Wakaya Island,Wakaya Island
KAZ,Kaubang,Kau
KBA,Kabala,Kabala
KBB,Kirkimbie Station,Kirkimbie Station
KBC,Birch Creek,Birch Creek
KBD,Kimberley Downs Stn,Kimberley Downs Stn
KBE,Hot Springs SPB,Bell Island
KBF,Karubaga,Karubaga
KBG,Kabalega Falls,Kabalega Falls
KBH,Buzwagi,Kahama
KBI,Kribi,Kribi
KBJ,Kings Canyon,Kings Canyon
KBK,Kushinagar Internation,Kushinagar
KBL,International,Kabul
KBM,Kabwum,Kabwum
KBN,Tunta,Kabinda
KBO,Kabalo,Kabalo
KBP,Boryspil Intl,Kyiv
KBQ,Kasungu,Kasungu
KBR,Sultan Ismail Petra,Kota Bharu
KBS,Bo,Bo
KBT,Kaben Island,Kaben Island
KBU,Gusti Sjamsir Alam,Kotabaru
KBV,Krabi,Krabi
KBW,Chignik Bay SPB,Chignik
KBX,Kambuaya,Ayamaru
KBY,Streaky Bay,Streaky Bay
KBZ,Kaikoura,Kaikoura
KCA,Quici,Kuqa
KCB,Tepoe,Kasikasima
KCC,Sea Plane Base,Coffman Cove
KCD,Kamur,Kamur
KCE,Collinsville,Collinsville
KCF,Thar,Kadanwari
KCG,Chignik Airport,Chignik
KCH,International,Kuching
KCI,Koolan Central,Koolan Island
KCJ,Komaio,Komaio
KCK,Kirensk,Kirensk
KCL,Chignik Lagoon,Chignik
KCM,Kahramanmaras,Kahramanmaras
KCN,Sea Plane Base,Chernofski Harbor
KCO,Cengiz Topel,Kocaeli
KCP,Kamianets-Podilskiy,Kamianets-Podilskiy
KCQ,Chignik Lake,Chignik
KCR,Colorado Creek,Colorado Creek
KCS,Kings Creek Station,Kings Creek Station
KCT,Koggala,Koggala
KCU,Masindi,Masindi
KCZ,Kochi,Kochi
KDA,Kolda,Kolda
KDB,Kambalda,Kambalda
KDC,Kandi,Kandi
KDD,Khuzdar,Khuzdar
KDE,Koroba,Koroba
KDH,International,Kandahar
KDI,Halu Oleo,Kendari
KDJ,Ndjole-Ville,Ndjole
KDK,Municipal,Kodiak
KDL,Kardla,Kardla
KDM,Kaadedhdhoo Island,Kaadedhdhoo Island
KDN,Ndende,Ndende
KDO,Kadhdhoo Island,Kadhdhoo Island
KDP,Kandep,Kandep
KDQ,Kamberatoro,Kamberatoro
KDR,Kandrian,Kandrian
KDS,Kamaran Downs,Kamaran Downs
KDT,Kamphaeng Saen,Kamphaeng Saen
KDU,Skardu,Skardu
KDV,Vunisea,Kadavu Island
